--------------------
BDMEP - INMET
--------------------
Estação           : CAMPOS DO JORDAO - SP (OMM: 83714)
Latitude  (graus) : -22.75
Longitude (graus) : -45.6
Altitude  (metros): 1642.00
Estação Operante
Inicio de operação: 01/01/1939
Periodo solicitado dos dados: 01/01/1950 a 01/08/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83714;28/04/1996;0000;;18.8;;5;1.4;;;1;
83714;28/04/1996;1200;0;;10.1;;;;;;
83714;29/04/1996;0000;;19.8;;5.8;2.4;;;1;
83714;29/04/1996;1200;0;;11.7;;;;;;
83714;30/04/1996;0000;;18;;5.8;1.2;;;1;
83714;30/04/1996;1200;0;;7.3;;;;;;
83714;01/05/1996;0000;;17.4;;0;1.6;;;1;
83714;01/05/1996;1200;0;;8.9;;;;;;
83714;02/05/1996;0000;;15.8;;1.6;1.4;;;1;
83714;02/05/1996;1200;0;;10.9;;;;;;
83714;03/05/1996;0000;;14;;0;0.5;;;1;
83714;03/05/1996;1200;10.2;;10.9;;;;;;
83714;04/05/1996;0000;;18;;5.4;0.5;;;1;
83714;04/05/1996;1200;4.4;;4.7;;;;;;
83714;05/05/1996;0000;;18.8;;5.7;2;;;1;
83714;05/05/1996;1200;0;;6.5;;;;;;
83714;06/05/1996;0000;;18.4;;8.1;3;;;1;
83714;06/05/1996;1200;0;;5.9;;;;;;
83714;07/05/1996;0000;;18.8;;8.7;3.2;;;0;
83714;07/05/1996;1200;0;;5.7;;;;;;
83714;08/05/1996;0000;;19.2;;8.9;2.3;;;1;
83714;08/05/1996;1200;0;;4.7;;;;;;
83714;09/05/1996;0000;;18;;7.3;2.9;;;1;
83714;09/05/1996;1200;0;;5.9;;;;;;
83714;10/05/1996;0000;;14.8;;0;1.8;;;1;
83714;10/05/1996;1200;0;;9.7;;;;;;
83714;11/05/1996;0000;;15.8;;9.1;0.8;;;1;
83714;11/05/1996;1200;0;;9.9;;;;;;
83714;12/05/1996;0000;;18.8;;9.2;2.5;;;1;
83714;12/05/1996;1200;0;;2.9;;;;;;
83714;13/05/1996;0000;;20;;8.5;3;;;1;
83714;13/05/1996;1200;0;;3.7;;;;;;
83714;14/05/1996;0000;;19.4;;5.4;3.7;;;1;
83714;14/05/1996;1200;0;;7.9;;;;;;
83714;15/05/1996;0000;;18.2;;4.5;3.8;;;1;
83714;15/05/1996;1200;0;;10.9;;;;;;
83714;16/05/1996;0000;;15;;0;0.8;;;1;
83714;16/05/1996;1200;11.2;;13.1;;;;;;
83714;17/05/1996;0000;;17.8;;6.3;0.9;;;1;
83714;17/05/1996;1200;10;;11.1;;;;;;
83714;18/05/1996;0000;;14.6;;1.1;1.3;;;1;
83714;18/05/1996;1200;0;;8.9;;;;;;
83714;19/05/1996;0000;;18;;5.4;0.7;;;1;
83714;19/05/1996;1200;1.6;;9.7;;;;;;
83714;20/05/1996;0000;;18.4;;5;1.5;;;1;
83714;20/05/1996;1200;0;;7.1;;;;;;
83714;27/05/1996;0000;;16.8;;7.6;;;;0.5;
83714;27/05/1996;1200;0;;2.7;;;;;;
83714;28/05/1996;0000;;16.6;;6;2.5;;;0.5;
83714;28/05/1996;1200;0;;5.3;;;;;;
83714;29/05/1996;0000;;17;;8.6;2;;;0.5;
83714;29/05/1996;1200;0;;3.9;;;;;;
83714;30/05/1996;0000;;17.4;;8.1;2.5;;;1;
83714;30/05/1996;1200;0;;3.2;;;;;;
83714;31/05/1996;0000;;17.8;;8.6;2;;;1;
83714;31/05/1996;1200;0;;3;;;;;;
83714;01/06/1996;0000;;18.2;;7.4;2.1;;;1;
83714;01/06/1996;1200;0;;4.7;;;;;;
83714;02/06/1996;0000;;11.2;;0;1.6;;;1;
83714;02/06/1996;1200;0.6;;7.5;;;;;;
83714;03/06/1996;0000;;13.6;;2.7;0.4;;;1;
83714;03/06/1996;1200;0.4;;8.1;;;;;;
83714;04/06/1996;0000;;14.6;;3.9;1;;;1;
83714;04/06/1996;1200;0;;6.3;;;;;;
83714;05/06/1996;0000;;15.8;;8.4;1.6;;;1;
83714;05/06/1996;1200;0;;5.3;;;;;;
83714;06/06/1996;0000;;13.2;;1.5;1.8;;;1;
83714;06/06/1996;1200;0;;7.9;;;;;;
83714;07/06/1996;0000;;17.6;;7.9;1;;;1;
83714;07/06/1996;1200;3;;3.5;;;;;;
83714;08/06/1996;0000;;14.8;;8.9;2.2;;;1;
83714;08/06/1996;1200;0;;1.7;;;;;;
83714;09/06/1996;0000;;15.6;;6;2.8;;;1;
83714;09/06/1996;1200;0;;4.5;;;;;;
83714;10/06/1996;0000;;15.6;;8.2;1.6;;;1;
83714;10/06/1996;1200;0;;1.1;;;;;;
83714;11/06/1996;0000;;16;;6.8;2;;;1;
83714;11/06/1996;1200;0.2;;1.9;;;;;;
83714;12/06/1996;0000;;17.6;;8.9;1.9;;;1;
83714;12/06/1996;1200;0;;3.5;;;;;;
83714;13/06/1996;0000;;17.2;;8.8;2.1;;;1;
83714;13/06/1996;1200;0;;4.9;;;;;;
83714;14/06/1996;0000;;18.2;;9;3.2;;;1;
83714;14/06/1996;1200;0;;7.3;;;;;;
83714;15/06/1996;0000;;19.8;;8.8;2.2;;;1;
83714;15/06/1996;1200;0;;4.7;;;;;;
83714;16/06/1996;0000;;19.6;;8;2.5;;;1.2;
83714;16/06/1996;1200;0;;3.9;;;;;;
83714;17/06/1996;0000;;21;;8.4;3.5;;;0.85;
83714;17/06/1996;1200;0;;5.7;;;;;;
83714;18/06/1996;0000;;21.6;;7.4;3.6;;;0.25;
83714;18/06/1996;1200;0;;4.7;;;;;;
83714;19/06/1996;0000;;21.6;;8.2;4.3;;;0;
83714;19/06/1996;1200;0;;3.3;;;;;;
83714;20/06/1996;0000;;20;;5.2;3.7;;;0.25;
83714;20/06/1996;1200;0;;4.7;;;;;;
83714;21/06/1996;0000;;18.8;;8.3;2.8;;;1.2;
83714;21/06/1996;1200;0;;7.9;;;;;;
83714;22/06/1996;0000;;18.6;;8.1;2.7;;;0.85;
83714;22/06/1996;1200;0;;3.9;;;;;;
83714;23/06/1996;0000;;19.6;;7.1;3;;;0.6;
83714;23/06/1996;1200;0;;4.7;;;;;;
83714;24/06/1996;0000;;18.6;;6.3;2.8;;;0.6;
83714;24/06/1996;1200;0;;5.1;;;;;;
83714;25/06/1996;0000;;20;;7.5;2.9;;;1.4;
83714;25/06/1996;1200;0;;7.5;;;;;;
83714;26/06/1996;0000;;20.2;;7.8;3;;;0.85;
83714;26/06/1996;1200;0;;8.3;;;;;;
83714;27/06/1996;0000;;18.4;;5;5;;;2;
83714;27/06/1996;1200;0;;14.5;;;;;;
83714;28/06/1996;0000;;12.4;;0;3;;;0.35;
83714;28/06/1996;1200;12;;9.9;;;;;;
83714;29/06/1996;0000;;7.8;;4.8;0.5;;;0.95;
83714;29/06/1996;1200;13.4;;4.7;;;;;;
83714;30/06/1996;0000;;11.4;;4.8;1;;;1.2;
83714;30/06/1996;1200;0.8;;4.5;;;;;;
83714;01/07/1996;0000;;14;;5.2;1.5;;;0.85;
83714;01/07/1996;1200;0;;1.1;;;;;;
83714;02/07/1996;0000;;17.4;;7.1;1;;;0.7;
83714;02/07/1996;1200;0;;7.7;;;;;;
83714;03/07/1996;0000;;16;;1.5;2;;;0.95;
83714;03/07/1996;1200;0;;9.1;;;;;;
83714;04/07/1996;0000;;15;;5;2;;;0.6;
83714;04/07/1996;1200;0;;5.7;;;;;;
83714;05/07/1996;0000;;18.6;;5.9;1.4;;;0.6;
83714;05/07/1996;1200;0;;6.7;;;;;;
83714;06/07/1996;0000;;18.2;;7;2.5;;;0.35;
83714;06/07/1996;1200;0;;6.7;;;;;;
83714;07/07/1996;0000;;18.2;;6.6;2.1;;;0.3;
83714;07/07/1996;1200;0;;5.9;;;;;;
83714;08/07/1996;0000;;19;;7.1;1.4;;;0.5;
83714;08/07/1996;1200;0;;7.7;;;;;;
83714;09/07/1996;0000;;20;;8.3;1.6;;;0.75;
83714;09/07/1996;1200;0;;7.5;;;;;;
83714;10/07/1996;0000;;18;;4;3.4;;;0.15;
83714;10/07/1996;1200;0;;9.9;;;;;;
83714;11/07/1996;0000;;15.6;;8.4;3;;;0.85;
83714;11/07/1996;1200;0;;9.9;;;;;;
83714;12/07/1996;0000;;15;;3.5;4;;;0.35;
83714;12/07/1996;1200;0;;-1.1;;;;;;
83714;13/07/1996;0000;;19.2;;9;4;;;0.5;
83714;13/07/1996;1200;0;;-1.5;;;;;;
83714;14/07/1996;0000;;20.6;;8.9;4;;;1.2;
83714;14/07/1996;1200;0;;-1;;;;;;
83714;15/07/1996;0000;;15.8;;8.7;4.4;;;0.6;
83714;15/07/1996;1200;0;;-0.5;;;;;;
83714;16/07/1996;0000;;15.8;;5.2;2.1;;;0.3;
83714;16/07/1996;1200;0;;3.7;;;;;;
83714;17/07/1996;0000;;18;;7.6;1;;;0.7;
83714;17/07/1996;1200;0;;4.7;;;;;;
83714;18/07/1996;0000;;18.8;;9.1;2.5;;;0.5;
83714;18/07/1996;1200;0;;4.3;;;;;;
83714;19/07/1996;0000;;18.8;;8.8;3;;;0.3;
83714;19/07/1996;1200;0;;1;;;;;;
83714;20/07/1996;0000;;20.4;;8.2;4;;;0.6;
83714;20/07/1996;1200;0;;0.7;;;;;;
83714;21/07/1996;0000;;16.8;;5.9;5;;;0;
83714;21/07/1996;1200;0;;8.7;;;;;;
83714;22/07/1996;0000;;9;;7.8;1;;;1.2;
83714;22/07/1996;1200;0;;0.7;;;;;;
83714;23/07/1996;0000;;14.4;;8.9;1.5;;;0.65;
83714;23/07/1996;1200;0;;-1;;;;;;
83714;24/07/1996;0000;;16;;9;1.5;;;0.3;
83714;24/07/1996;1200;0;;-0.5;;;;;;
83714;25/07/1996;0000;;16;;9.1;2.8;;;0.35;
83714;25/07/1996;1200;0;;-0.8;;;;;;
83714;26/07/1996;0000;;18.6;;8.7;2.4;;;0.5;
83714;26/07/1996;1200;0;;-0.5;;;;;;
83714;27/07/1996;0000;;20;;6;3.2;;;0.15;
83714;27/07/1996;1200;0;;4.3;;;;;;
83714;28/07/1996;0000;;19;;5.5;2.6;;;0.7;
83714;28/07/1996;1200;0;;7.9;;;;;;
83714;29/07/1996;0000;;13.8;;6.3;3;;;0.7;
83714;29/07/1996;1200;0;;5.7;;;;;;
83714;30/07/1996;0000;;12.6;;0.8;1;;;0.3;
83714;30/07/1996;1200;0;;7.9;;;;;;
83714;31/07/1996;0000;;15.6;;8.3;0.5;;;0.3;
83714;31/07/1996;1200;0;;3.7;;;;;;
83714;01/08/1996;0000;;18;;8.8;2.5;;;0.4;
83714;01/08/1996;1200;0;;1.7;;;;;;
83714;02/08/1996;0000;;18.4;;9;2.2;;;0.35;
83714;02/08/1996;1200;0;;-0.5;;;;;;
83714;03/08/1996;0000;;18.8;;9.1;3.8;;;0.35;
83714;03/08/1996;1200;0;;-1.7;;;;;;
83714;04/08/1996;0000;;19;;9.1;4;;;0;
83714;04/08/1996;1200;0;;-0.6;;;;;;
83714;05/08/1996;0000;;19;;9.1;3.5;;;0.15;
83714;05/08/1996;1200;0;;-0.3;;;;;;
83714;06/08/1996;0000;;19.4;;9.2;3;;;0.15;
83714;06/08/1996;1200;0;;-0.5;;;;;;
83714;07/08/1996;0000;;20.2;;8.9;5.2;;;0.15;
83714;07/08/1996;1200;0;;-0.3;;;;;;
83714;08/08/1996;0000;;21.2;;6.3;3.8;;;0.15;
83714;08/08/1996;1200;0;;1.9;;;;;;
83714;09/08/1996;0000;;21.8;;4.6;4;;;0.3;
83714;09/08/1996;1200;0;;3.7;;;;;;
83714;10/08/1996;0000;;15.6;;0.9;4;;;0.5;
83714;10/08/1996;1200;0.8;;11.7;;;;;;
83714;11/08/1996;0000;;17;;4.9;1.2;;;0.3;
83714;11/08/1996;1200;13;;9.7;;;;;;
83714;12/08/1996;0000;;16.6;;2.6;1;;;0.3;
83714;12/08/1996;1200;0.4;;10.1;;;;;;
83714;13/08/1996;0000;;20.6;;8.2;1.2;;;0.5;
83714;13/08/1996;1200;0;;8.3;;;;;;
83714;14/08/1996;0000;;21.2;;4.6;2.3;;;0.3;
83714;14/08/1996;1200;0;;8.1;;;;;;
83714;15/08/1996;0000;;16.4;;5.1;1.3;;;0.15;
83714;15/08/1996;1200;11;;7.5;;;;;;
83714;16/08/1996;0000;;15.4;;9.5;1.4;;;0.6;
83714;16/08/1996;1200;0;;0.7;;;;;;
83714;17/08/1996;0000;;17.8;;9.9;2.5;;;0.35;
83714;17/08/1996;1200;0;;-0.1;;;;;;
83714;18/08/1996;0000;;19.8;;9.7;3.5;;;0;
83714;18/08/1996;1200;0;;0.9;;;;;;
83714;19/08/1996;0000;;19;;9.6;4;;;0;
83714;19/08/1996;1200;0;;-1;;;;;;
83714;20/08/1996;0000;;20;;9.2;5.5;;;0.15;
83714;20/08/1996;1200;0;;0;;;;;;
83714;21/08/1996;0000;;20.4;;7.8;5;;;0.75;
83714;21/08/1996;1200;0;;3.3;;;;;;
83714;22/08/1996;0000;;18.8;;7.8;4;;;0.3;
83714;22/08/1996;1200;0;;1.9;;;;;;
83714;23/08/1996;0000;;20.4;;7.8;3;;;;
83714;23/08/1996;1200;0;;3.3;;;;;;
83714;24/08/1996;0000;;20.6;;8.8;5;;;;
83714;24/08/1996;1200;0;;4.7;;;;;;
83714;25/08/1996;0000;;19;;8.6;3;;;;
83714;25/08/1996;1200;0;;4.2;;;;;;
83714;26/08/1996;0000;;22.6;;9.1;3;;;0.75;
83714;26/08/1996;1200;0;;3.7;;;;;;
83714;27/08/1996;0000;;24;;8.5;5;;;0.15;
83714;27/08/1996;1200;0;;5.9;;;;;;
83714;28/08/1996;0000;;22.2;;7.6;4;;;0.6;
83714;28/08/1996;1200;0;;8.7;;;;;;
83714;29/08/1996;0000;;18.8;;7.1;3;;;0.75;
83714;29/08/1996;1200;0;;10.1;;;;;;
83714;30/08/1996;0000;;20.2;;2.6;1;;;0;
83714;30/08/1996;1200;0;;13.7;;;;;;
83714;31/08/1996;0000;;22.4;;8.7;2;;;;
83714;31/08/1996;1200;0;;11.7;;;;;;
83714;01/09/1996;0000;;17;;0.3;5;;;;
83714;01/09/1996;1200;0;;12.7;;;;;;
83714;02/09/1996;0000;;20.2;;9.5;2.5;;;0.3;
83714;02/09/1996;1200;4.4;;6.7;;;;;;
83714;03/09/1996;0000;;20.6;;0;4;;;0.75;
83714;03/09/1996;1200;0.6;;8.7;;;;;;
83714;04/09/1996;0000;;17;;0.8;3;;;0.75;
83714;04/09/1996;1200;27;;12.3;;;;;;
83714;05/09/1996;0000;;15.6;;0;1.9;;;0.3;
83714;05/09/1996;1200;0.4;;13.3;;;;;;
83714;06/09/1996;0000;;11;;0;0.4;;;0.3;
83714;06/09/1996;1200;13;;9.5;;;;;;
83714;07/09/1996;0000;;16.2;;6.8;0.7;;;0.3;
83714;07/09/1996;1200;1.8;;5.9;;;;;;
83714;08/09/1996;0000;;17.4;;2.4;1.5;;;1.2;
83714;08/09/1996;1200;0;;11.1;;;;;;
83714;09/09/1996;0000;;17.2;;0.5;3.2;;;0.7;
83714;09/09/1996;1200;0.6;;12.7;;;;;;
83714;10/09/1996;0000;;12.2;;0;1.8;;;0.3;
83714;10/09/1996;1200;13.6;;10.1;;;;;;
83714;11/09/1996;0000;;10.6;;0;0.4;;;0.3;
83714;11/09/1996;1200;28.4;;7.9;;;;;;
83714;12/09/1996;0000;;12.8;;0.6;0.6;;;0.3;
83714;12/09/1996;1200;17;;5.7;;;;;;
83714;13/09/1996;0000;;20;;4.3;1;;;0.5;
83714;13/09/1996;1200;6.2;;7.7;;;;;;
83714;14/09/1996;0000;;18.6;;3.9;1;;;0.3;
83714;14/09/1996;1200;2;;10.7;;;;;;
83714;15/09/1996;0000;;18;;2.8;1.4;;;0.7;
83714;15/09/1996;1200;0;;7.9;;;;;;
83714;16/09/1996;0000;;18.4;;4;1.4;;;0.3;
83714;16/09/1996;1200;0;;8.9;;;;;;
83714;17/09/1996;0000;;14.4;;0.1;1.5;;;0.55;
83714;17/09/1996;1200;6;;10.3;;;;;;
83714;18/09/1996;0000;;14.4;;2.7;0.7;;;0.3;
83714;18/09/1996;1200;0;;7.5;;;;;;
83714;19/09/1996;0000;;18;;9.7;1;;;0.5;
83714;19/09/1996;1200;0;;3.7;;;;;;
83714;20/09/1996;0000;;19.6;;8.9;2.2;;;0.5;
83714;20/09/1996;1200;0;;3.9;;;;;;
83714;21/09/1996;0000;;21;;8.8;2.8;;;0.15;
83714;21/09/1996;1200;0;;4.7;;;;;;
83714;22/09/1996;0000;;21.8;;6.6;3.6;;;0.5;
83714;22/09/1996;1200;0;;5.7;;;;;;
83714;23/09/1996;0000;;24;;8;3.7;;;0.15;
83714;23/09/1996;1200;0;;5.7;;;;;;
83714;24/09/1996;0000;;24.8;;6.1;5.2;;;0.65;
83714;24/09/1996;1200;0;;10.7;;;;;;
83714;25/09/1996;0000;;20;;0.1;3.3;;;0.3;
83714;25/09/1996;1200;1;;12.7;;;;;;
83714;26/09/1996;0000;;20;;5.9;0.9;;;0.5;
83714;26/09/1996;1200;2.4;;12.9;;;;;;
83714;27/09/1996;0000;;20.4;;8.2;2.6;;;0.65;
83714;27/09/1996;1200;0;;11.5;;;;;;
83714;28/09/1996;0000;;18.4;;3.3;2;;;0.3;
83714;28/09/1996;1200;0;;9.1;;;;;;
83714;29/09/1996;0000;;20.4;;6.9;1.5;;;0.3;
83714;29/09/1996;1200;6;;7.1;;;;;;
83714;30/09/1996;0000;;20;;8.7;3;;;0.5;
83714;30/09/1996;1200;0;;11.7;;;;;;
83714;01/10/1996;0000;;20;;9.7;2.5;;;0.3;
83714;01/10/1996;1200;0;;7.1;;;;;;
83714;02/10/1996;0000;;22.4;;9.2;3.8;;;0.3;
83714;02/10/1996;1200;0;;6.7;;;;;;
83714;03/10/1996;0000;;14.8;;0;3;;;0.85;
83714;03/10/1996;1200;0.4;;10.7;;;;;;
83714;04/10/1996;0000;;20.4;;8.2;0.7;;;0.75;
83714;04/10/1996;1200;42;;11.3;;;;;;
83714;05/10/1996;0000;;23.8;;6.9;2.5;;;0.3;
83714;05/10/1996;1200;0;;7.5;;;;;;
83714;06/10/1996;0000;;23;;4.4;3.2;;;0.3;
83714;06/10/1996;1200;0;;11.1;;;;;;
83714;07/10/1996;0000;;19.6;;4.1;1.8;;;1;
83714;07/10/1996;1200;11.2;;11.7;;;;;;
83714;08/10/1996;0000;;16.6;;0;1;;;0.3;
83714;08/10/1996;1200;0;;9.3;;;;;;
83714;09/10/1996;0000;;19.8;;9.2;1.5;;;0.5;
83714;09/10/1996;1200;0;;6.9;;;;;;
83714;10/10/1996;0000;;22;;9;2.5;;;0.3;
83714;10/10/1996;1200;0;;9.5;;;;;;
83714;11/10/1996;0000;;22.2;;5;3.5;;;0.3;
83714;11/10/1996;1200;4.4;;13.5;;;;;;
83714;12/10/1996;0000;;23.6;;5.5;1.7;;;0.3;
83714;12/10/1996;1200;0.6;;13.7;;;;;;
83714;13/10/1996;0000;;23;;3.1;1.8;;;0.7;
83714;13/10/1996;1200;1.6;;14.3;;;;;;
83714;14/10/1996;0000;;19;;0.2;2.2;;;0.7;
83714;14/10/1996;1200;41.6;;14.9;;;;;;
83714;15/10/1996;0000;;16.8;;4.1;1;;;0.3;
83714;15/10/1996;1200;1.8;;9.3;;;;;;
83714;16/10/1996;0000;;19;;10.2;1.4;;;0.3;
83714;16/10/1996;1200;0;;8.9;;;;;;
83714;17/10/1996;0000;;21.6;;8.5;1.9;;;0.3;
83714;17/10/1996;1200;0;;9.1;;;;;;
83714;18/10/1996;0000;;22.4;;8.5;2.3;;;0.3;
83714;18/10/1996;1200;0;;9.9;;;;;;
83714;19/10/1996;0000;;22.6;;6.1;3.3;;;0.3;
83714;19/10/1996;1200;0;;11.1;;;;;;
83714;20/10/1996;0000;;23;;3.9;2.5;;;;
83714;20/10/1996;1200;0;;12.7;;;;;;
83714;21/10/1996;0000;;16;;0;3;;;0.3;
83714;21/10/1996;1200;7;;13.5;;;;;;
83714;22/10/1996;0000;;22.8;;7.6;1;;;0.6;
83714;22/10/1996;1200;0;;11.3;;;;;;
83714;23/10/1996;0000;;23.6;;6.9;2;;;1;
83714;23/10/1996;1200;4;;14.3;;;;;;
83714;24/10/1996;0000;;22.4;;7.6;2;;;0.5;
83714;24/10/1996;1200;13.4;;11.9;;;;;;
83714;25/10/1996;0000;;19;;0;1.2;;;0.3;
83714;25/10/1996;1200;1;;14.1;;;;;;
83714;26/10/1996;0000;;18;;0;1.3;;;0.3;
83714;26/10/1996;1200;8;;14.3;;;;;;
83714;27/10/1996;0000;;17.2;;0;0.5;;;0.3;
83714;27/10/1996;1200;1.6;;13.3;;;;;;
83714;28/10/1996;0000;;20.4;;5.7;0.5;;;0.65;
83714;28/10/1996;1200;10.2;;13.3;;;;;;
83714;29/10/1996;0000;;22.4;;7.3;1.9;;;0.5;
83714;29/10/1996;1200;0;;11.5;;;;;;
83714;30/10/1996;0000;;22.8;;7.3;3.3;;;0.3;
83714;30/10/1996;1200;0;;7.7;;;;;;
83714;31/10/1996;0000;;24.4;;8.6;4;;;0.5;
83714;31/10/1996;1200;0;;8.7;;;;;;
83714;01/11/1996;0000;;18.6;;0.2;3.8;;;0.3;
83714;01/11/1996;1200;8;;14.6;;;;;;
83714;02/11/1996;0000;;19.6;;0;0.8;;;0.4;
83714;02/11/1996;1200;2.8;;13.3;;;;;;
83714;03/11/1996;0000;;20.6;;1.1;1;;;0.3;
83714;03/11/1996;1200;13.8;;14.6;;;;;;
83714;04/11/1996;0000;;18.8;;0.8;1.4;;;0.3;
83714;04/11/1996;1200;20.2;;12.9;;;;;;
83714;05/11/1996;0000;;20.4;;10;0.5;;;0.7;
83714;05/11/1996;1200;0.6;;9.9;;;;;;
83714;06/11/1996;0000;;23.8;;10;2.5;;;0.95;
83714;06/11/1996;1200;0;;7.3;;;;;;
83714;07/11/1996;0000;;24.4;;8.7;4;;;0.75;
83714;07/11/1996;1200;0;;10.3;;;;;;
83714;08/11/1996;0000;;23.4;;6.6;3;;;0.4;
83714;08/11/1996;1200;0;;9.9;;;;;;
83714;09/11/1996;0000;;23;;9.6;3;;;0.35;
83714;09/11/1996;1200;0;;9.7;;;;;;
83714;10/11/1996;0000;;23.8;;9.7;4;;;;
83714;10/11/1996;1200;0;;8.7;;;;;;
83714;11/11/1996;0000;;22.8;;4.7;4;;;0.4;
83714;11/11/1996;1200;0;;9.7;;;;;;
83714;12/11/1996;0000;;23.6;;2;2.2;;;0.55;
83714;12/11/1996;1200;0;;15.3;;;;;;
83714;13/11/1996;0000;;21.2;;0.3;2.2;;;0.5;
83714;13/11/1996;1200;17;;14.7;;;;;;
83714;14/11/1996;0000;;19.4;;0;1.1;;;0.75;
83714;14/11/1996;1200;1.6;;15.3;;;;;;
83714;15/11/1996;0000;;18.4;;0;1;;;0.5;
83714;15/11/1996;1200;0.6;;15.9;;;;;;
83714;16/11/1996;0000;;19.2;;0;0.8;;;0.4;
83714;16/11/1996;1200;8.4;;15.7;;;;;;
83714;17/11/1996;0000;;21.2;;0;0.7;;;0.5;
83714;17/11/1996;1200;3;;16.1;;;;;;
83714;18/11/1996;0000;;20.2;;2.2;1;;;0.3;
83714;18/11/1996;1200;7.4;;15.1;;;;;;
83714;19/11/1996;0000;;21.4;;3.8;1;;;0.65;
83714;19/11/1996;1200;0.2;;11.7;;;;;;
83714;20/11/1996;0000;;17.6;;0;1;;;0.35;
83714;20/11/1996;1200;13.6;;14.3;;;;;;
83714;21/11/1996;0000;;14;;0;1;;;0.4;
83714;21/11/1996;1200;59.4;;12.1;;;;;;
83714;22/11/1996;0000;;15.8;;0;1;;;0.55;
83714;22/11/1996;1200;8.8;;11.7;;;;;;
83714;23/11/1996;0000;;18;;6.2;1;;;0.5;
83714;23/11/1996;1200;0;;9.7;;;;;;
83714;24/11/1996;0000;;20.8;;9.4;1;;;0.5;
83714;24/11/1996;1200;0;;9.7;;;;;;
83714;25/11/1996;0000;;20;;8.6;4;;;0.5;
83714;25/11/1996;1200;0;;7.5;;;;;;
83714;26/11/1996;0000;;20.2;;7.3;1.5;;;0.3;
83714;26/11/1996;1200;0;;11.7;;;;;;
83714;27/11/1996;0000;;20.6;;10.4;2.5;;;0.65;
83714;27/11/1996;1200;0;;6.7;;;;;;
83714;28/11/1996;0000;;20;;7.2;3;;;0.5;
83714;28/11/1996;1200;0;;6.5;;;;;;
83714;29/11/1996;0000;;18.6;;2;3;;;0.3;
83714;29/11/1996;1200;0;;6.9;;;;;;
83714;30/11/1996;0000;;17.4;;0;1.5;;;0.3;
83714;30/11/1996;1200;0;;11.5;;;;;;
83714;01/12/1996;0000;;19.2;;4;1.5;;;0.3;
83714;01/12/1996;1200;10;;9.7;;;;;;
83714;02/12/1996;0000;;19.8;;1.9;1;;;0.3;
83714;02/12/1996;1200;6.4;;13.3;;;;;;
83714;03/12/1996;0000;;19.6;;0.2;2.4;;;0.3;
83714;03/12/1996;1200;23.8;;13.3;;;;;;
83714;04/12/1996;0000;;19.6;;0;1.1;;;0.85;
83714;04/12/1996;1200;8.2;;13.3;;;;;;
83714;05/12/1996;0000;;21.4;;5.8;1.1;;;0.85;
83714;05/12/1996;1200;0.4;;13.7;;;;;;
83714;06/12/1996;0000;;22.6;;6.9;2.2;;;0.85;
83714;06/12/1996;1200;3.8;;13.3;;;;;;
83714;07/12/1996;0000;;21.6;;3.7;2.2;;;0.55;
83714;07/12/1996;1200;5.8;;14.7;;;;;;
83714;08/12/1996;0000;;22.6;;4.7;1;;;0.5;
83714;08/12/1996;1200;2.8;;14.3;;;;;;
83714;09/12/1996;0000;;24.6;;9.4;2.2;;;0.35;
83714;09/12/1996;1200;0;;9.7;;;;;;
83714;10/12/1996;0000;;24.4;;3.2;3.2;;;0.65;
83714;10/12/1996;1200;0;;10.3;;;;;;
83714;11/12/1996;0000;;22.4;;1.8;1.6;;;0.5;
83714;11/12/1996;1200;0;;13.7;;;;;;
83714;12/12/1996;0000;;21;;0.8;1.5;;;0.6;
83714;12/12/1996;1200;5.8;;14.7;;;;;;
83714;13/12/1996;0000;;21.2;;0.4;1;;;0.55;
83714;13/12/1996;1200;12.4;;15.9;;;;;;
83714;14/12/1996;0000;;21;;0;1.5;;;0.35;
83714;14/12/1996;1200;7.4;;15.5;;;;;;
83714;15/12/1996;0000;;22.8;;7.5;1.5;;;0.3;
83714;15/12/1996;1200;4.6;;12.7;;;;;;
83714;16/12/1996;0000;;23.8;;4.3;2;;;0.7;
83714;16/12/1996;1200;0;;14.5;;;;;;
83714;17/12/1996;0000;;19.2;;1;2.5;;;0.65;
83714;17/12/1996;1200;5.2;;14.3;;;;;;
83714;18/12/1996;0000;;21;;3.3;1.5;;;0.5;
83714;18/12/1996;1200;3.4;;14.7;;;;;;
83714;19/12/1996;0000;;24.2;;3.8;1.5;;;0.4;
83714;19/12/1996;1200;0;;12.7;;;;;;
83714;20/12/1996;0000;;23.6;;3.2;1.9;;;0.75;
83714;20/12/1996;1200;3;;15.3;;;;;;
83714;21/12/1996;0000;;23;;0.5;2.4;;;0.7;
83714;21/12/1996;1200;0.8;;15.7;;;;;;
83714;22/12/1996;0000;;21.6;;0;1.7;;;;
83714;22/12/1996;1200;1;;13.9;;;;;;
83714;23/12/1996;0000;;21.4;;0;1;;;0.55;
83714;23/12/1996;1200;8.8;;15.1;;;;;;
83714;24/12/1996;0000;;22.8;;3.8;1.1;;;0.5;
